origen,destino,tipo_relacion,peso,score_semantico,campo_origen
FRAGMENTO::20194::resumen::11,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.503465,0.503465,resumen
FRAGMENTO::20194::resumen::11,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.461464,0.461464,resumen
FRAGMENTO::20194::resumen::11,INDICADOR::el proyecto cuenta con la participacion activa y significativa de actores externos (academicos y/o no academicos) en distintas etapas del proceso investigativo.,EVIDENCIA_CANDIDATA_DE,0.422302,0.422302,resumen
FRAGMENTO::20194::resumen::12,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.488418,0.488418,resumen
FRAGMENTO::20194::resumen::13,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.614037,0.614037,resumen
FRAGMENTO::20194::resumen::13,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.576554,0.576554,resumen
FRAGMENTO::20194::resumen::13,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.514493,0.514493,resumen
FRAGMENTO::20194::resumen::14,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.546257,0.546257,resumen
FRAGMENTO::20194::resumen::14,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.539736,0.539736,resumen
FRAGMENTO::20194::resumen::14,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.526728,0.526728,resumen
FRAGMENTO::20194::resumen::15,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.557971,0.557971,resumen
FRAGMENTO::20194::resumen::15,INDICADOR::el proyecto cuenta con la participacion activa y significativa de actores externos (academicos y/o no academicos) en distintas etapas del proceso investigativo.,EVIDENCIA_CANDIDATA_DE,0.551927,0.551927,resumen
FRAGMENTO::20194::resumen::15,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.513224,0.513224,resumen
FRAGMENTO::20194::resumen::16,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.541177,0.541177,resumen
FRAGMENTO::20194::resumen::16,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.505277,0.505277,resumen
FRAGMENTO::20194::resumen::16,"INDICADOR::nivel en que los resultados, metodologias o saberes generados por el proyecto son difundidos en formatos comprensibles, abiertos y reutilizables, y en que dichos materiales son efectivamente consultados y aprovechados por publicos diversos.",EVIDENCIA_CANDIDATA_DE,0.498322,0.498322,resumen
FRAGMENTO::20194::resumen::17,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.463125,0.463125,resumen
FRAGMENTO::20194::resumen::17,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.447758,0.447758,resumen
FRAGMENTO::20194::resumen::17,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.444793,0.444793,resumen
FRAGMENTO::20194::resumen::18,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.475353,0.475353,resumen
FRAGMENTO::20194::resumen::18,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.4622,0.4622,resumen
FRAGMENTO::20194::resumen::18,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.458283,0.458283,resumen
FRAGMENTO::20194::resumen::19,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.593056,0.593056,resumen
FRAGMENTO::20194::resumen::19,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.587748,0.587748,resumen
FRAGMENTO::20194::resumen::19,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.480029,0.480029,resumen
FRAGMENTO::20194::resumen::20,"INDICADOR::el proyecto contribuyo a enfrentar desigualdades, exclusion o injusticia, promoviendo justicia social, equidad, inclusion y respeto a los derechos humanos.",EVIDENCIA_CANDIDATA_DE,0.49931,0.49931,resumen
FRAGMENTO::20194::resumen::20,INDICADOR::numero de menciones en medios de comunicacion y redes sociales de los hallazgos del proyecto.,EVIDENCIA_CANDIDATA_DE,0.492267,0.492267,resumen
FRAGMENTO::20194::resumen::20,"INDICADOR::numero de manuales, herramientas o metodologias derivadas del proyecto y adoptadas por entidades estatales.",EVIDENCIA_CANDIDATA_DE,0.483536,0.483536,resumen
FRAGMENTO::20194::resumen::21,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.526924,0.526924,resumen
FRAGMENTO::20194::resumen::21,INDICADOR::el proyecto implica colaboracion efectiva con entidades publicas o actores sociales en la formulacion o evaluacion de politicas.,EVIDENCIA_CANDIDATA_DE,0.488606,0.488606,resumen
FRAGMENTO::20194::resumen::21,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.48666,0.48666,resumen
FRAGMENTO::20194::resumen::22,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.499696,0.499696,resumen
FRAGMENTO::20194::resumen::22,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.459568,0.459568,resumen
FRAGMENTO::20194::resumen::22,"INDICADOR::numero de documentos oficiales (politica publica, leyes, regulaciones o decisiones judiciales) que citan resultados del proyecto.",EVIDENCIA_CANDIDATA_DE,0.454131,0.454131,resumen
FRAGMENTO::20194::resumen::23,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.44486,0.44486,resumen
FRAGMENTO::20194::resumen::25,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.534385,0.534385,resumen
FRAGMENTO::20194::resumen::25,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.451616,0.451616,resumen
FRAGMENTO::20194::resumen::25,INDICADOR::el proyecto genera desarrollos tecnologicos originales con aplicacion demostrada fuera del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.443676,0.443676,resumen
FRAGMENTO::20194::resumen::26,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.501649,0.501649,resumen
FRAGMENTO::20194::resumen::27,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.48142,0.48142,resumen
FRAGMENTO::20194::resumen::27,"INDICADOR::el proyecto contribuyo a enfrentar desigualdades, exclusion o injusticia, promoviendo justicia social, equidad, inclusion y respeto a los derechos humanos.",EVIDENCIA_CANDIDATA_DE,0.454933,0.454933,resumen
FRAGMENTO::20194::resumen::27,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.430919,0.430919,resumen
FRAGMENTO::20194::resumen::28,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.574908,0.574908,resumen
FRAGMENTO::20194::resumen::28,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.559203,0.559203,resumen
FRAGMENTO::20194::resumen::28,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.55413,0.55413,resumen
FRAGMENTO::20194::resumen::29,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.5295,0.5295,resumen
FRAGMENTO::20194::resumen::29,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.522544,0.522544,resumen
FRAGMENTO::20194::resumen::29,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.462545,0.462545,resumen
FRAGMENTO::20194::resumen::31,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.535303,0.535303,resumen
FRAGMENTO::20194::resumen::31,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.48888,0.48888,resumen
FRAGMENTO::20194::resumen::31,INDICADOR::el proyecto implica colaboracion efectiva con entidades publicas o actores sociales en la formulacion o evaluacion de politicas.,EVIDENCIA_CANDIDATA_DE,0.465865,0.465865,resumen
FRAGMENTO::20194::resumen::32,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.557656,0.557656,resumen
FRAGMENTO::20194::resumen::32,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.527474,0.527474,resumen
FRAGMENTO::20194::resumen::32,"INDICADOR::numero de documentos oficiales (politica publica, leyes, regulaciones o decisiones judiciales) que citan resultados del proyecto.",EVIDENCIA_CANDIDATA_DE,0.487554,0.487554,resumen
FRAGMENTO::20194::resumen::34,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.450372,0.450372,resumen
FRAGMENTO::20194::resumen::34,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.427796,0.427796,resumen
FRAGMENTO::20194::resumen::35,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.660436,0.660436,resumen
FRAGMENTO::20194::resumen::35,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.583437,0.583437,resumen
FRAGMENTO::20194::resumen::35,INDICADOR::el proyecto cuenta con la participacion activa y significativa de actores externos (academicos y/o no academicos) en distintas etapas del proceso investigativo.,EVIDENCIA_CANDIDATA_DE,0.542685,0.542685,resumen
FRAGMENTO::20194::resumen::36,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.42847,0.42847,resumen
FRAGMENTO::20194::resumen::37,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.460181,0.460181,resumen
FRAGMENTO::20194::resumen::38,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.442833,0.442833,resumen
FRAGMENTO::20194::resumen::40,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.493141,0.493141,resumen
FRAGMENTO::20194::resumen::40,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.436078,0.436078,resumen
FRAGMENTO::20194::resumen::41,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.442194,0.442194,resumen
FRAGMENTO::20194::resumen::42,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.448262,0.448262,resumen
FRAGMENTO::20194::resumen::44,INDICADOR::el proyecto establece mecanismos para el dialogo de saberes entre actores academicos y otros actores sociales.,EVIDENCIA_CANDIDATA_DE,0.444467,0.444467,resumen
FRAGMENTO::20194::resumen::46,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.488175,0.488175,resumen
FRAGMENTO::20194::resumen::46,INDICADOR::el proyecto implica colaboracion efectiva con entidades publicas o actores sociales en la formulacion o evaluacion de politicas.,EVIDENCIA_CANDIDATA_DE,0.450744,0.450744,resumen
FRAGMENTO::20194::resumen::46,"INDICADOR::el proyecto contribuyo a enfrentar desigualdades, exclusion o injusticia, promoviendo justicia social, equidad, inclusion y respeto a los derechos humanos.",EVIDENCIA_CANDIDATA_DE,0.443844,0.443844,resumen
FRAGMENTO::20194::resumen::48,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.451849,0.451849,resumen
FRAGMENTO::20194::resumen::48,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.443866,0.443866,resumen
FRAGMENTO::20194::palabras_clave::49,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.47896,0.47896,palabras_clave
FRAGMENTO::20194::palabras_clave::49,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.473889,0.473889,palabras_clave
FRAGMENTO::20194::palabras_clave::49,INDICADOR::el proyecto fomenta el dialogo y la integracion entre medicina occidental y tradicional/ancestral.,EVIDENCIA_CANDIDATA_DE,0.467016,0.467016,palabras_clave
FRAGMENTO::20194::objetivos::50,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.614326,0.614326,objetivos
FRAGMENTO::20194::objetivos::50,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.59971,0.59971,objetivos
FRAGMENTO::20194::objetivos::50,INDICADOR::numero de menciones en medios de comunicacion y redes sociales de los hallazgos del proyecto.,EVIDENCIA_CANDIDATA_DE,0.572133,0.572133,objetivos
FRAGMENTO::20194::metodologia::51,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.640841,0.640841,metodologia
FRAGMENTO::20194::metodologia::51,INDICADOR::el proyecto genera desarrollos tecnologicos originales con aplicacion demostrada fuera del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.637248,0.637248,metodologia
FRAGMENTO::20194::metodologia::51,INDICADOR::el proyecto desarrolla productos tecnologicos con participacion de actores no academicos o sectores aplicados.,EVIDENCIA_CANDIDATA_DE,0.622794,0.622794,metodologia
FRAGMENTO::20194::resultados_investigacion::52,"INDICADOR::el proyecto promueve la conservacion, valorizacion o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",EVIDENCIA_CANDIDATA_DE,0.584199,0.584199,resultados_investigacion
FRAGMENTO::20194::resultados_investigacion::52,"INDICADOR::el proyecto fortalece procesos de construccion, preservacion y revitalizacion de la memoria e identidad cultural en comunidades o territorios.",EVIDENCIA_CANDIDATA_DE,0.556583,0.556583,resultados_investigacion
FRAGMENTO::20194::resultados_investigacion::52,INDICADOR::numero de espacios publicos promovidos por el proyecto para debatir la problematica investigativa y social mas alla del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.488184,0.488184,resultados_investigacion
PROYECTO::20176,FRAGMENTO::20176::tipo_documental::1,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::investigador_docente::2,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::nombre_producto::3,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::4,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::5,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::6,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::7,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::8,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::9,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::10,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::11,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::12,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::13,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::14,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::15,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::16,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::17,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::18,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::19,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::20,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::21,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::22,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::23,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::24,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::25,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::26,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::27,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::28,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::29,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::30,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::31,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::32,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::33,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::34,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::35,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::36,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::37,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::38,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::39,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::40,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::41,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::42,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::43,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::44,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::45,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resumen::46,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::palabras_clave::47,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::objetivos::48,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::metodologia::49,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::resultados_investigacion::50,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::gran_area::51,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::area_conocimiento::52,CONTIENE,1.0,,
PROYECTO::20176,FRAGMENTO::20176::objetivo_socioeconomico::53,CONTIENE,1.0,,
PROYECTO::20176,"INVESTIGADOR::""janneth gonzalez santos""",TIENE_INVESTIGADOR,0.65,,
PROYECTO::20176,PALABRA_CLAVE::astrocito,TIENE_PALABRA_CLAVE,0.7,,
PROYECTO::20176,PALABRA_CLAVE::biologia de sistemas,TIENE_PALABRA_CLAVE,0.7,,
PROYECTO::20176,PALABRA_CLAVE::simulaciones matematicas,TIENE_PALABRA_CLAVE,0.7,,
PROYECTO::20176,PALABRA_CLAVE::parkinson,TIENE_PALABRA_CLAVE,0.7,,
PROYECTO::20176,PALABRA_CLAVE::neurodegeneracion,TIENE_PALABRA_CLAVE,0.7,,
PROYECTO::20176,GRAN_AREA::ciencias medicas y de la salud,PERTENECE_GRAN_AREA,0.35,,
PROYECTO::20176,AREA_CONOCIMIENTO::medicina basica,PERTENECE_AREA_CONOCIMIENTO,0.35,,
PROYECTO::20176,OBJETIVO_SOCIOECONOMICO::salud,TIENE_OBJETIVO_SOCIOECONOMICO,0.35,,
FRAGMENTO::20176::resumen::10,INDICADOR::el proyecto genera desarrollos tecnologicos originales con aplicacion demostrada fuera del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.424647,0.424647,resumen
FRAGMENTO::20176::resumen::10,"INDICADOR::nivel en que los resultados, metodologias o saberes generados por el proyecto son difundidos en formatos comprensibles, abiertos y reutilizables, y en que dichos materiales son efectivamente consultados y aprovechados por publicos diversos.",EVIDENCIA_CANDIDATA_DE,0.420188,0.420188,resumen
FRAGMENTO::20176::resumen::12,INDICADOR::el proyecto genera desarrollos tecnologicos originales con aplicacion demostrada fuera del ambito academico.,EVIDENCIA_CANDIDATA_DE,0.422358,0.422358,resumen
FRAGMENTO::20176::resumen::13,INDICADOR::el proyecto contribuye a prevenir riesgos en salud publica.,EVIDENCIA_CANDIDATA_DE,0.618094,0.618094,resumen
FRAGMENTO::20176::resumen::13,"INDICADOR::el proyecto facilita la participacion activa de los grupos de interes en procesos de formulacion, monitoreo o evaluacion de politicas publicas o iniciativas de ciencia ciudadana.",EVIDENCIA_CANDIDATA_DE,0.601952,0.601952,resumen
FRAGMENTO::20176::resumen::13,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.578483,0.578483,resumen
FRAGMENTO::20176::resumen::16,INDICADOR::el proyecto contribuye a prevenir riesgos en salud publica.,EVIDENCIA_CANDIDATA_DE,0.475863,0.475863,resumen
FRAGMENTO::20176::resumen::20,INDICADOR::el proyecto aplica tecnologias preexistentes de forma novedosa y contextualizada para resolver problemas locales.,EVIDENCIA_CANDIDATA_DE,0.426562,0.426562,resumen
FRAGMENTO::20176::resumen::41,INDICADOR::el proyecto contribuye a prevenir riesgos en salud publica.,EVIDENCIA_CANDIDATA_DE,0.618094,0.618094,resumen
FRAGMENTO::20176::resumen::41,"INDICADOR::el proyecto facilita la participacion activa de los grupos de interes en procesos de formulacion, monitoreo o evaluacion de politicas publicas o iniciativas de ciencia ciudadana.",EVIDENCIA_CANDIDATA_DE,0.601952,0.601952,resumen
FRAGMENTO::20176::resumen::41,"INDICADOR::el proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los metodos, tipos de analisis y perspectivas conceptuales utilizadas.",EVIDENCIA_CANDIDATA_DE,0.578483,0.578483,resumen
FRAGMENTO::20176::resumen::42,INDICADOR::el proyecto contribuye a prevenir riesgos en salud publica.,EVIDENCIA_CANDIDATA_DE,0.453125,0.453125,resumen
FRAGMENTO::20176::resumen::42,INDICADOR::numero de menciones en medios de comunicacion y redes sociales de los hallazgos del proyecto.,EVIDENCIA_CANDIDATA_DE,0.428371,0.428371,resumen
FRAGMENTO::20176::resumen::42,INDICADOR::numero de beneficiarios directos e indirectos.,EVIDENCIA_CANDIDATA_DE,0.42006,0.42006,resumen
PROYECTO::21182,FRAGMENTO::21182::tipo_documental::1,CONTIENE,1.0,,
PROYECTO::21182,FRAGMENTO::21182::investigador_docente::2,CONTIENE,1.0,,
PROYECTO::21182,FRAGMENTO::21182::nombre_producto::3,CONTIENE,1.0,,
PROYECTO::21182,FRAGMENTO::21182::resumen::4,CONTIENE,1.0,,
PROYECTO::21182,FRAGMENTO::21182::resumen::5,CONTIENE,1.0,,
PROYECTO::21182,FRAGMENTO::21182::resumen::6,CONTIENE,1.0,,
PROYECTO::21182,FRAGMENTO::21182::resumen::7,CONTIENE,1.0,,
PROYECTO::21182,FRAGMENTO::21182::resumen::8,CONTIENE,1.0,,
PROYECTO::21182,FRAGMENTO::21182::resumen::9,CONTIENE,1.0,,
PROYECTO::21182,FRAGMENTO::21182::resumen::10,CONTIENE,1.0,,
PROYECTO::21182,FRAGMENTO::21182::resumen::11,CONTIENE,1.0,,
PROYECTO::21182,FRAGMENTO::21182::resumen::12,CONTIENE,1.0,,
PROYECTO::21182,FRAGMENTO::21182::resumen::13,CONTIENE,1.0,,
PROYECTO::21182,FRAGMENTO::21182::resumen::14,CONTIENE,1.0,,
PROYECTO::21182,FRAGMENTO::21182::resumen::15,CONTIENE,1.0,,
